Text,Language
"ஆனால் சாப்பிடமுடியாத எல்லாவற்றிற்கும் அவள் மனம் உடைந்தாள், நான் இதை விரும்பவில்லை என்று விரைவில் அழ ஆரம்பித்தாள், ஆனால் உணவு மிகவும் நல்லது.",Tamil
"இங்கே சில தங்க உருளைக்கிழங்கை முயற்சிக்கவும், அவை மிகவும் நல்லது, நீங்கள் என்னை திருமணம் செய்த பிறகு.",Tamil
"இதையெல்லாம் நீங்கள் சாப்பிட வேண்டும், நான் உங்களுக்கு ஆடம்பரமான விஷயங்களை விரும்பினேன் என்று நினைத்தேன், நான் உன்னை திருமணம் செய்து கொள்ள விரும்பவில்லை, நான் வீட்டிற்கு செல்ல விரும்புகிறேன்.",Tamil
என் அம்மாவிடம் என்னை வீட்டிற்கு செல்ல விடுங்கள் மெலிசா மற்றும் டெரன்ஸ் ஒருவருக்கொருவர் பார்த்து நன்றாக கண் சிமிட்டினர்.,Tamil
"அது உண்மையில் நீங்கள் விரும்பினால், நான் உங்களை வீட்டிற்கு அழைத்துச் செல்வேன் டெரன்ஸ் அழுவதையும் மகிழ்ச்சியற்றதையும் எடுத்துக் கொண்டார்.",Tamil
வண்டியில் வீட்டில் நர்சிஸ் அவள் வீட்டிற்கு வந்ததும் அவள் செய்த தேர்வுகள் பற்றி ஆழமாக சிந்திக்க ஆரம்பித்தாள்.,Tamil
அவள் வீட்டில் உட்கார்ந்திருந்த தனது தாயைக் கட்டிப்பிடிக்க ஓடினாள் சோகமாகவோ அல்லது சகோதரியாகவோ என் இனிமையான மகள் நான் உன்னை மீண்டும் ஒருபோதும் பார்க்க மாட்டேன் என்று நினைத்தேன்.,Tamil
"ஓ அம்மா நான் உன்னை மிகவும் நேசிக்கிறேன், நீ சரியான தோற்றம் மற்றும் செல்வம் எல்லாம் தங்க ரொட்டி பயனற்றது என்பதால் என்னால் அதை சாப்பிட முடியவில்லை, மனிதனும் கூட.",Tamil
"அவர் அழகாக இருந்தார், அவர் என்னைப் பொருட்படுத்தவில்லை, ஆனால் என் அன்பே நீங்கள் மற்றவர்களிடம் நடந்துகொண்டது இதுதான் என்று எனக்குத் தெரியும், எனக்குத் தெரியும், நான் அம்மாவாக நடித்த விதத்தில் மிகவும் வருந்துகிறேன், இல்லை, நீங்கள் பார்த்ததிலிருந்து இது சரி.",Tamil
"உங்கள் தவறு என்னவென்றால், அன்றிலிருந்து இன்றுவரை உங்களுக்கு ஏதாவது நல்லது செய்வோம்.",Tamil
"நர்சிசா அவள் முதலில் போராடிய வழிகளை மாற்றினாள், ஆனால் மெதுவாகவும் பொறுமையாகவும் அவள் ஒரு நாள் மெல்லியாக மாற ஆரம்பித்தாள் மெர்ரி மற்றும் டெர்ரி மீண்டும் மரியனை சந்திக்க வந்தாள் ஓ ஹலோ நீங்கள் இருவர் எனவே எங்களுக்கு மரியன் சொல்லுங்கள்.",Tamil
"எப்படி ' இப்போது நடந்த எல்லாவற்றையும் மரியான் அவர்களிடம் சொன்னாள், அவள் அந்த நேரத்திலிருந்து மிகவும் மாறிவிட்டாள்.",Tamil
அவள் இனிமேல் தங்க ரொட்டியை விரும்ப மாட்டாள் என்று நான் நினைக்கிறேன்.,Tamil
"டெர்ரி நீங்கள் உண்மையில் அந்த தேவதையைப் போலவே தோற்றமளிக்கிறீர்கள், ஆனால் நீங்கள் எப்படி இருக்க முடியும் என்று நான் பார்க்கிறேன், நீங்கள் இருவரும் மிகவும் அழகாக இருக்கிறீர்கள்",Tamil
